id,vecmodel_id,brand_id/id,name,old_model_code
product_model_502963,502963,product_brand_0000000050,CG125,
product_model_502964,502964,product_brand_0000000005,DT100X,
product_model_502965,502965,product_brand_0000000005,DT100X,
product_model_502966,502966,product_brand_0000000612,DT100X,
product_model_502967,502967,product_brand_0000000005,DT100X,
product_model_502968,502968,product_brand_0000000005,DT100X,
product_model_502969,502969,product_brand_0000000612,DT100X,
product_model_502970,502970,product_brand_0000000608,"TS100,X3",
product_model_502971,502971,product_brand_0000000050,X3,
product_model_502972,502972,product_brand_0000000005,X3,
product_model_502973,502973,product_brand_0000000050,X3,
product_model_502974,502974,product_brand_0000000050,X3,
product_model_502975,502975,product_brand_0000000005,X3,
product_model_502976,502976,product_brand_0000000050,X3,
product_model_502977,502977,product_brand_0000000005,B120,
product_model_502978,502978,product_brand_0000000050,B120,
product_model_502980,502980,product_brand_0000000050,B120,
product_model_502981,502981,product_brand_0000000005,B120,
product_model_502983,502983,product_brand_0000000050,B120,
product_model_502984,502984,product_brand_0000000050,B120,
product_model_502985,502985,product_brand_0000000050,YL2GF,
product_model_502986,502986,product_brand_0000000005,YL2GF,
product_model_502987,502987,product_brand_0000000005,KE125,
product_model_502989,502989,product_brand_0000000005,"RS100,YL2DX",
product_model_502990,502990,product_brand_0000000050,"RS100,YL2DX",
product_model_502991,502991,product_brand_0000000050,"RS100,YL2DX",
product_model_502992,502992,product_brand_0000000005,"RS100,YL2DX",
product_model_502994,502994,product_brand_0000000050,"RS100,YL2DX",
product_model_502995,502995,product_brand_0000000050,YL2GF,
product_model_502996,502996,product_brand_0000000050,YL2GF,
product_model_502997,502997,product_brand_0000000005,YL2GF,
product_model_502998,502998,product_brand_0000000050,YL2GF,
product_model_502999,502999,product_brand_0000000770,"G7S,HDIII",
product_model_503,503,product_brand_0000001187,,
product_model_503000,503000,product_brand_0000000770,"G7S,HDIII",
product_model_503001,503001,product_brand_0000000770,RS100,
product_model_503002,503002,product_brand_0000000770,RS100/STX125,
product_model_503003,503003,product_brand_0000000771,X4,
product_model_503004,503004,product_brand_0000000771,X4,
product_model_503005,503005,product_brand_0000000771,TMX155,
product_model_503006,503006,product_brand_0000000771,TMX155,
product_model_503007,503007,product_brand_0000000464,HDIII,
product_model_503008,503008,product_brand_0000000464,"G7S,HD111",
product_model_503009,503009,product_brand_0000000367,"G7S,HDIII",
product_model_503010,503010,product_brand_0000000367,"G7S,HDIII",
product_model_503011,503011,product_brand_0000000772,KAWASAKI,
product_model_503012,503012,product_brand_0000000036,YAMAHA,
product_model_503013,503013,product_brand_0000000036,HONDA,
product_model_503014,503014,product_brand_0000000036,"HDIII,KC125,G7S",
product_model_503015,503015,product_brand_0000000036,"TMX,CG125",
product_model_503016,503016,product_brand_0000000773,"B1,HDIII",
product_model_503017,503017,product_brand_0000000773,RS100,
product_model_503018,503018,product_brand_0000000488,YL2,
product_model_503019,503019,product_brand_0000000036,RS100,
product_model_503020,503020,product_brand_0000000036,C100/WAVE 100/110,
product_model_503021,503021,product_brand_0000000495,COMMON,
product_model_503022,503022,product_brand_0000000672,"B120,X4",
product_model_503023,503023,product_brand_0000000468,O1W,
product_model_503024,503024,product_brand_0000000597,RS100,
product_model_503025,503025,product_brand_0000000774,RS100,
product_model_503026,503026,product_brand_0000000005,RS100,
product_model_503027,503027,product_brand_0000000597,RS100,
product_model_503028,503028,product_brand_0000000036,RS100,
product_model_503030,503030,product_brand_0000000775,G7S,
product_model_503031,503031,product_brand_0000000440,HD140,
product_model_503032,503032,product_brand_0000000473,CT100,
product_model_503034,503034,product_brand_0000000463,"B100,B120",
product_model_503035,503035,product_brand_0000000597,TS125,
product_model_503038,503038,product_brand_0000000597,RS100,
product_model_503039,503039,product_brand_0000000597,HDIII,
product_model_503040,503040,product_brand_0000000597,YG1,
product_model_503041,503041,product_brand_0000000586,DT125,
product_model_503042,503042,product_brand_0000000586,G7S,
product_model_503043,503043,product_brand_0000000585,X4,
product_model_503044,503044,product_brand_0000000478,V50,
product_model_503045,503045,product_brand_0000000440,RXT135,
product_model_503046,503046,product_brand_0000000597,TMX155,
product_model_503047,503047,product_brand_0000000680,PREDATOR,
product_model_503049,503049,product_brand_0000000005,COMMON,
product_model_503050,503050,product_brand_0000000005,COMMON,
product_model_503051,503051,product_brand_0000000005,COMMON,
product_model_503052,503052,product_brand_0000000005,COMMON,
product_model_503053,503053,product_brand_0000000005,COMMON,
product_model_503054,503054,product_brand_0000000005,COMMON,
product_model_503055,503055,product_brand_0000000005,COMMON,
product_model_503056,503056,product_brand_0000000005,COMMON,
product_model_503057,503057,product_brand_0000000597,COMMON,
product_model_503058,503058,product_brand_0000000005,YL2,
product_model_503059,503059,product_brand_0000000005,G7S/HDIII,
product_model_503060,503060,product_brand_0000000050,B120,
product_model_503061,503061,product_brand_0000000050,KC125,
product_model_503062,503062,product_brand_0000000050,B1L,
product_model_503063,503063,product_brand_0000000005,KC125,
product_model_503064,503064,product_brand_0000000005,"RS100,YL2",
product_model_503065,503065,product_brand_0000001229,TMX155,
product_model_503066,503066,product_brand_0000000802,"CG125,TMX155",
product_model_503067,503067,product_brand_0000000005,XL100S,
product_model_503068,503068,product_brand_0000000005,"RS100,YL2,BC175",
product_model_503069,503069,product_brand_0000000005,RS100,
product_model_503070,503070,product_brand_0000000005,"G7S,KC125",
product_model_503071,503071,product_brand_0000000597,COMMON,
product_model_503072,503072,product_brand_0000000005,COMMON,
product_model_503073,503073,product_brand_0000000005,"B1L,YA6",
product_model_503075,503075,product_brand_0000000005,XL100S,
product_model_503076,503076,product_brand_0000000005,KC125,
product_model_503077,503077,product_brand_0000000005,KC100,
product_model_503078,503078,product_brand_0000000005,"RS100,YL2",
product_model_503079,503079,product_brand_0000000005,B120,
product_model_503080,503080,product_brand_0000000459,COMMON,
product_model_503081,503081,product_brand_0000000597,HDIII,
product_model_503082,503082,product_brand_0000000005,KMX,
product_model_503083,503083,product_brand_0000000554,COMMON,
product_model_503084,503084,product_brand_0000000727,DT125,
product_model_503085,503085,product_brand_0000000036,COMMON,
product_model_503086,503086,product_brand_0000000495,COMMON,
product_model_503087,503087,product_brand_0000000492,COMMON,
product_model_503088,503088,product_brand_0000000492,COMMON,
product_model_503089,503089,product_brand_0000000777,"GP125,X4",
product_model_503090,503090,product_brand_0000000597,HDIII,
product_model_503091,503091,product_brand_0000000538,"HDIII,KC125",
product_model_503092,503092,product_brand_0000000676,"CG125,TMX155",
product_model_503094,503094,product_brand_0000000475,X4,
product_model_503095,503095,product_brand_0000000005,RS100,
product_model_503096,503096,product_brand_0200000001,G7S/CT100,
product_model_503097,503097,product_brand_0000000439,"RS100,RXT",
product_model_503098,503098,product_brand_0000000486,"CG125,TMX155",
product_model_503099,503099,product_brand_0000000005,X4,
product_model_503102,503102,product_brand_0000000448,"G7S,HDI,HDII,HDX",
product_model_503103,503103,product_brand_0000000597,X4,
product_model_503106,503106,product_brand_0000000469,X4,
product_model_503107,503107,product_brand_0000000005,HDIII,
product_model_503110,503110,product_brand_0000000005,HDIII,
product_model_503111,503111,product_brand_0000000778,"CG125,TMX155",
product_model_503112,503112,product_brand_0000000663,YL2,
product_model_503113,503113,product_brand_0000000470,DT125,
product_model_503114,503114,product_brand_0000000005,X4,
product_model_503115,503115,product_brand_0000000005,HDIII,
product_model_503116,503116,product_brand_0000000470,C100,
product_model_503118,503118,product_brand_0000000166,"DT100,DT125,G7S,HDIII,RS100,TM",
product_model_503119,503119,product_brand_0000000005,COMMON,
product_model_503121,503121,product_brand_0000000005,COMMON,
product_model_503122,503122,product_brand_0000000005,COMMON,
product_model_503123,503123,product_brand_0000000005,COMMON,
product_model_503124,503124,product_brand_0000000005,COMMON,
product_model_503126,503126,product_brand_V000000068,COMMON,
product_model_503127,503127,product_brand_0000000750,COMMON,
product_model_503128,503128,product_brand_0000000597,COMMON,
product_model_503130,503130,product_brand_V000000068,COMMON,
product_model_503131,503131,product_brand_0000000779,COMMON,
product_model_503133,503133,product_brand_0000000005,COMMON,
product_model_503134,503134,product_brand_0000000750,COMMON,
product_model_503135,503135,product_brand_0000000005,COMMON,
product_model_503136,503136,product_brand_0000000005,COMMON,
product_model_503138,503138,product_brand_0000000600,COMMON,
product_model_503139,503139,product_brand_0000000005,COMMON,
product_model_503141,503141,product_brand_0000000600,COMMON,
product_model_503142,503142,product_brand_0000000601,COMMON,
product_model_503143,503143,product_brand_0000000780,COMMON,
product_model_503144,503144,product_brand_0000000780,COMMON,
product_model_503145,503145,product_brand_0000000597,"HDIII,X4",
product_model_503146,503146,product_brand_0000000601,COMMON,
product_model_503147,503147,product_brand_0000000005,COMMON,
product_model_503148,503148,product_brand_0000000005,COMMON,
product_model_503149,503149,product_brand_0000000005,COMMON,
product_model_503151,503151,product_brand_0000000005,COMMON,
product_model_503152,503152,product_brand_0000000005,COMMON,
product_model_503153,503153,product_brand_V000000068,COMMON,
product_model_503154,503154,product_brand_0000000601,COMMON,
product_model_503156,503156,product_brand_0000000600,COMMON,
product_model_503157,503157,product_brand_0000000005,COMMON,
product_model_503158,503158,product_brand_0000000005,COMMON,
product_model_503159,503159,product_brand_0000000005,COMMON,
product_model_503160,503160,product_brand_0000000005,COMMON,
product_model_503162,503162,product_brand_0000000005,COMMON,
product_model_503163,503163,product_brand_0000000005,COMMON,
product_model_503164,503164,product_brand_0000000600,COMMON,
product_model_503165,503165,product_brand_0000000005,COMMON,
product_model_503166,503166,product_brand_0000000005,COMMON,
product_model_503167,503167,product_brand_0000000780,COMMON,
product_model_503168,503168,product_brand_0000000600,COMMON,
product_model_503169,503169,product_brand_0000000005,COMMON,
product_model_503170,503170,product_brand_0000000600,COMMON,
product_model_503171,503171,product_brand_0000000005,COMMON,
product_model_503172,503172,product_brand_0000000600,COMMON,
product_model_503173,503173,product_brand_0000000601,COMMON,
product_model_503174,503174,product_brand_0000000750,COMMON,
product_model_503175,503175,product_brand_0000000600,COMMON,
product_model_503176,503176,product_brand_0000000600,COMMON,
product_model_503177,503177,product_brand_0000000780,COMMON,
product_model_503178,503178,product_brand_0000000600,COMMON,
product_model_503180,503180,product_brand_0000000005,COMMON,
product_model_503181,503181,product_brand_0000000005,COMMON,
product_model_503182,503182,product_brand_0000000601,COMMON,
product_model_503184,503184,product_brand_V000000068,COMMON,
product_model_503185,503185,product_brand_0000000462,XL125S,
product_model_503187,503187,product_brand_0000000467,X4,
product_model_503188,503188,product_brand_0000000597,X4,
product_model_503189,503189,product_brand_0000000597,B120,
product_model_503190,503190,product_brand_0000000452,TS125R,
product_model_503191,503191,product_brand_0000000452,TS125,
product_model_503192,503192,product_brand_0000000036,X4,
product_model_503193,503193,product_brand_0000000036,B120,
product_model_503194,503194,product_brand_0000000597,X4,
product_model_503196,503196,product_brand_0000000036,B120,
product_model_503197,503197,product_brand_0000000910,COMMON,
product_model_503198,503198,product_brand_0000000538,TS125,
product_model_503199,503199,product_brand_0000000538,TS125,
product_model_503200,503200,product_brand_0000000471,"G7S,HDIII",
product_model_503201,503201,product_brand_0000000566,COMMON,
product_model_503202,503202,product_brand_0000000005,COMMON,
product_model_503203,503203,product_brand_0000000005,COMMON,
product_model_503204,503204,product_brand_0000001089,COMMON,
product_model_503205,503205,product_brand_0000000475,COMMON,
product_model_503206,503206,product_brand_0000000005,COMMON,
product_model_503219,503219,product_brand_0000000460,COMMON,
product_model_503221,503221,product_brand_0000000782,KMX125,
product_model_503222,503222,product_brand_0000000782,KMX125,
product_model_503223,503223,product_brand_0000000611,AR80-K,
product_model_503224,503224,product_brand_0000000611,AR80-K,
product_model_503225,503225,product_brand_0000000605,"X4,GP125",
product_model_503226,503226,product_brand_0000000608,V50,
product_model_503227,503227,product_brand_0000000585,C100/DREAM,
product_model_503228,503228,product_brand_0000000005,HDIII,
product_model_503229,503229,product_brand_0000000005,HDIII,
product_model_503230,503230,product_brand_0000000005,HDIII,
product_model_503231,503231,product_brand_0000000597,COMMON,
product_model_503234,503234,product_brand_0000000005,G7S,
product_model_503235,503235,product_brand_0000000050,KE125,
product_model_503236,503236,product_brand_0000000050,"DT125,O1W",
product_model_503237,503237,product_brand_0000000050,"RS100,YL2",
product_model_503238,503238,product_brand_0000000005,CG125,
product_model_503240,503240,product_brand_0000000005,XL125S,
product_model_503242,503242,product_brand_0000000050,CG110,
product_model_503243,503243,product_brand_0000000005,"RS100,YL2",
product_model_503244,503244,product_brand_0000000050,KE125,
product_model_503248,503248,product_brand_0000000050,HDIII,
product_model_503249,503249,product_brand_0000000050,"DT125,O1W",
product_model_503250,503250,product_brand_0000000050,TS125,
product_model_503252,503252,product_brand_0000000050,HDIII,
product_model_503253,503253,product_brand_0000000005,HDIII,
product_model_503254,503254,product_brand_0000000050,YL2,
product_model_503255,503255,product_brand_0000000590,"GP125,HDIII",
product_model_503256,503256,product_brand_0000001115,COMMON,
product_model_503259,503259,product_brand_0000000784,COMMON,
product_model_503260,503260,product_brand_0000000447,HDIII,
product_model_503261,503261,product_brand_0000000475,RS100,
product_model_503262,503262,product_brand_0000000785,YL2GF,
product_model_503263,503263,product_brand_0000000465,RS100,
product_model_503264,503264,product_brand_0000000440,RS100,
product_model_503265,503265,product_brand_0000000537,C100,
product_model_503266,503266,product_brand_0000000537,"GP125,X4",
product_model_503267,503267,product_brand_0000000005,TMX155,
product_model_503268,503268,product_brand_0000000005,RS100,
product_model_503269,503269,product_brand_0000000467,GP125,
product_model_503270,503270,product_brand_0000000462,TMX155,
product_model_503271,503271,product_brand_0000000489,KE125,
product_model_503275,503275,product_brand_0000000005,CS90,
product_model_503276,503276,product_brand_0000000586,YL2,
product_model_503277,503277,product_brand_0000000005,YL2,
product_model_503278,503278,product_brand_0000000786,KMX125,
product_model_503279,503279,product_brand_0000000786,KMX125,
product_model_503280,503280,product_brand_0000000050,"DT125,O1W",
product_model_503281,503281,product_brand_0000000050,TMX155,
product_model_503282,503282,product_brand_0000000005,RS100,
product_model_503283,503283,product_brand_0000000036,B120,
product_model_503284,503284,product_brand_0000000036,B120,
product_model_503285,503285,product_brand_0000000036,B120,
product_model_503286,503286,product_brand_0000000036,B120,
product_model_503287,503287,product_brand_0000000467,X4,
product_model_503288,503288,product_brand_0000000036,COMMON,
product_model_503289,503289,product_brand_0000000473,YBR125,
product_model_503290,503290,product_brand_0000000036,COMMON,
product_model_503291,503291,product_brand_0000000036,COMMON,
product_model_503292,503292,product_brand_0000000036,TS125,
product_model_503293,503293,product_brand_0000000036,COMMON,
product_model_503294,503294,product_brand_0000000036,COMMON,
product_model_503295,503295,product_brand_0000000050,YL2DX,
product_model_503296,503296,product_brand_0000000148,COMMON,
product_model_503297,503297,product_brand_0000000605,YL2DX,
product_model_503298,503298,product_brand_0000000050,YL2GF,
product_model_503299,503299,product_brand_0000000005,YL2GF,
product_model_503300,503300,product_brand_0000000050,YL2GF,
product_model_503301,503301,product_brand_0000000148,COMMON,
product_model_503302,503302,product_brand_0000000005,YL2GF,
product_model_503303,503303,product_brand_0000000005,YL2GF,
product_model_503304,503304,product_brand_0000000050,YL2GF,
product_model_503305,503305,product_brand_0000000005,YG1,
product_model_503306,503306,product_brand_0000000005,YG1,
product_model_503307,503307,product_brand_0000000005,YG1,
product_model_503308,503308,product_brand_0000000005,YG1,
product_model_503309,503309,product_brand_0000000005,LS3,
product_model_503310,503310,product_brand_0000000050,RX100,
product_model_503311,503311,product_brand_0000000005,RX100,
product_model_503313,503313,product_brand_0000000005,"DT125,O1W",
product_model_503315,503315,product_brand_0000000036,COMMON,
product_model_503316,503316,product_brand_0000000468,"DT125,O1W",
product_model_503318,503318,product_brand_0000000036,COMMON,
product_model_503319,503319,product_brand_0000000005,"DT125,O1W",
product_model_503321,503321,product_brand_0000000611,"DT125,O1W",
product_model_503323,503323,product_brand_0000000005,"DT125,O1W",
product_model_503324,503324,product_brand_0000000036,COMMON,
product_model_503326,503326,product_brand_0000000050,DT125G,
product_model_503327,503327,product_brand_0000000036,COMMON,
product_model_503328,503328,product_brand_0000000005,DT125G,
product_model_503329,503329,product_brand_0000000036,COMMON,
product_model_503331,503331,product_brand_0000000036,COMMON,
product_model_503332,503332,product_brand_0000000050,DT125G,
product_model_503333,503333,product_brand_0000000606,LOVE,
product_model_503334,503334,product_brand_0000000606,LOVE,
product_model_503335,503335,product_brand_0000000036,COMMON,
product_model_503336,503336,product_brand_0000000036,COMMON,
product_model_503337,503337,product_brand_0000000036,COMMON,
product_model_503338,503338,product_brand_0000000606,LOVE,
product_model_503339,503339,product_brand_0000000005,DT125G,
product_model_503340,503340,product_brand_0000000005,C70,
product_model_503341,503341,product_brand_0000000036,COMMON,
product_model_503342,503342,product_brand_0000000050,DT125G,
product_model_503343,503343,product_brand_0000000005,DT125G,
product_model_503345,503345,product_brand_0000000005,DT175,
product_model_503346,503346,product_brand_0000000005,DT175,
product_model_503347,503347,product_brand_0000000036,COMMON,
product_model_503348,503348,product_brand_0000000005,KE125,
product_model_503349,503349,product_brand_0000000036,COMMON,
product_model_503350,503350,product_brand_0000000050,DT175,
product_model_503351,503351,product_brand_0000000005,KE125,
product_model_503352,503352,product_brand_0000000036,COMMON,
product_model_503353,503353,product_brand_0000000036,COMMON,
product_model_503354,503354,product_brand_0000000005,KE125,
product_model_503355,503355,product_brand_0000000036,COMMON,
product_model_503356,503356,product_brand_0000000036,COMMON,
product_model_503357,503357,product_brand_0000000036,COMMON,
product_model_503358,503358,product_brand_0000000005,G7S,
product_model_503359,503359,product_brand_0000000036,COMMON,
product_model_503360,503360,product_brand_0000000613,KC100,
product_model_503361,503361,product_brand_0000000005,G7S,
product_model_503362,503362,product_brand_0000000005,G7S,
product_model_503363,503363,product_brand_0000000050,CG125,
product_model_503367,503367,product_brand_0000000005,XL125K2,
product_model_503368,503368,product_brand_0000000005,XL125K2,
product_model_503369,503369,product_brand_0000000005,XL125K2,
product_model_503370,503370,product_brand_0000000005,XL125K2,
product_model_503371,503371,product_brand_V000000068,XL125S,
product_model_503372,503372,product_brand_0000000005,XL125S,
product_model_503373,503373,product_brand_0000000005,XL125S,
product_model_503376,503376,product_brand_0000000050,YL2DX,
product_model_503377,503377,product_brand_0000000611,HDIII,
product_model_503378,503378,product_brand_0000000005,YL2DX,
product_model_503379,503379,product_brand_0000000005,TMX155,
product_model_503383,503383,product_brand_0000000005,YL2DX,
product_model_503384,503384,product_brand_0000000005,GA1,
product_model_503385,503385,product_brand_0000000050,YL2DX,
product_model_503386,503386,product_brand_0000000468,YL2DX,
product_model_503387,503387,product_brand_0000000005,YL2DX,
product_model_503388,503388,product_brand_0000000597,RS100,
product_model_503389,503389,product_brand_0000000597,HDIII/YL2,
product_model_503390,503390,product_brand_0000000597,TMX155,
product_model_503391,503391,product_brand_0000000605,DT100X,
product_model_503392,503392,product_brand_0000000597,DT100X,
product_model_503393,503393,product_brand_0000000050,DT100X,
product_model_503394,503394,product_brand_0000000005,DT100X,
product_model_503395,503395,product_brand_0000000005,RS100,
product_model_503396,503396,product_brand_0000000050,RS100,
product_model_503397,503397,product_brand_0000000615,RS100,
product_model_503398,503398,product_brand_0000000597,RS100,
product_model_503399,503399,product_brand_0000000050,RS100,
product_model_503400,503400,product_brand_0000000005,RS100,
product_model_503401,503401,product_brand_0000000050,YA7,
product_model_503402,503402,product_brand_0000000005,YA7,
product_model_503404,503404,product_brand_0000000005,YA7,
product_model_503405,503405,product_brand_0000000005,YA6,
product_model_503406,503406,product_brand_0000000050,YA7,
product_model_503408,503408,product_brand_0000000005,YA6,
product_model_503409,503409,product_brand_0000000529,YA6,
product_model_503410,503410,product_brand_0000000005,RS125,
product_model_503411,503411,product_brand_0000000050,RS125,
product_model_503412,503412,product_brand_0000000005,RS125,
product_model_503413,503413,product_brand_0000000050,RS125,
product_model_503414,503414,product_brand_0000000005,RS125,
product_model_503415,503415,product_brand_0000000005,RS125,
product_model_503417,503417,product_brand_0000000005,TS125,
product_model_503418,503418,product_brand_0000000787,TS125,
product_model_503419,503419,product_brand_0000000005,TS125,
product_model_503420,503420,product_brand_0000000005,GP125,
product_model_503421,503421,product_brand_0000000005,GP100,
product_model_503422,503422,product_brand_0000000005,GP100,
product_model_503423,503423,product_brand_0000000005,GP100,
product_model_503424,503424,product_brand_0000000005,B120,
product_model_503425,503425,product_brand_0000000050,B120,
product_model_503426,503426,product_brand_0000000005,B120,
product_model_503427,503427,product_brand_0000000050,DT OIU,
product_model_503428,503428,product_brand_0000000050,DT OIU,
product_model_503429,503429,product_brand_0000000613,YA7,
product_model_503430,503430,product_brand_0000000005,DT OIU,
product_model_503431,503431,product_brand_0000000005,DT OIU,
product_model_503432,503432,product_brand_0000000608,KMX,
product_model_503433,503433,product_brand_0000000005,DT OIU,
product_model_503435,503435,product_brand_0000000597,DT100X,
product_model_503437,503437,product_brand_0000000005,DT100X,
product_model_503439,503439,product_brand_0000000005,DT100X,
product_model_503440,503440,product_brand_0000000050,DT100X,
product_model_503442,503442,product_brand_0000000005,DT100X,
product_model_503444,503444,product_brand_0000000005,DT100X,
product_model_503445,503445,product_brand_0000000005,HDIII,
product_model_503446,503446,product_brand_0000000050,DT100X,
product_model_503447,503447,product_brand_0000000788,KE125,
product_model_503448,503448,product_brand_0000000608,G7S,
product_model_503449,503449,product_brand_0000000005,G7S,
product_model_503451,503451,product_brand_0000000788,G7S,
product_model_503452,503452,product_brand_0000000611,"DT125,O1W",
product_model_503453,503453,product_brand_0000000608,"DT125,O1W",
product_model_503454,503454,product_brand_0000000608,"RS100,YL2DX",
product_model_503456,503456,product_brand_0000000005,"RS100,YL2DX",
product_model_503457,503457,product_brand_0000000005,YL2GF,
product_model_503458,503458,product_brand_0000000036,KC100,
product_model_503459,503459,product_brand_0000000005,YL2GF,
product_model_503460,503460,product_brand_0000000036,"RS100,YL2",
product_model_503461,503461,product_brand_0000000005,YL2GF,
product_model_503462,503462,product_brand_0000000036,"B1,B1LP",
product_model_503463,503463,product_brand_0000000036,COMMON,
product_model_503464,503464,product_brand_0000000440,COMMON,
product_model_503465,503465,product_brand_0000000141,COMMON,
product_model_503466,503466,product_brand_0000000440,COMMON,
product_model_503467,503467,product_brand_0000000440,COMMON,
product_model_503468,503468,product_brand_0000000440,COMMON,
product_model_503469,503469,product_brand_0000000440,COMMON,
product_model_503470,503470,product_brand_0000000440,COMMON,
product_model_503471,503471,product_brand_0000000440,COMMON,
product_model_503472,503472,product_brand_0000000440,COMMON,
product_model_503473,503473,product_brand_0000000440,COMMON,
product_model_503474,503474,product_brand_0000000440,COMMON,
product_model_503475,503475,product_brand_0000000440,COMMON,
product_model_503476,503476,product_brand_0000000440,COMMON,
product_model_503477,503477,product_brand_0000000440,COMMON,
product_model_503478,503478,product_brand_0000000440,COMMON,
product_model_503479,503479,product_brand_0000000440,COMMON,
product_model_503481,503481,product_brand_0000000005,CB100,
product_model_503482,503482,product_brand_0000000005,B1,
product_model_503483,503483,product_brand_0000000005,B1,
product_model_503484,503484,product_brand_0000000597,KC125 CDI,
product_model_503485,503485,product_brand_0000000789,MS 160,
product_model_503486,503486,product_brand_0000000789,MS 240,
product_model_503487,503487,product_brand_0000000789,MS 240,
product_model_503488,503488,product_brand_0000000789,MS 340,
product_model_503489,503489,product_brand_0000000789,MS 390,
product_model_503490,503490,product_brand_0000000789,MS 950W,
product_model_503491,503491,product_brand_0000000789,MS 3000,
product_model_503492,503492,product_brand_0000000789,MS 3000,
product_model_503493,503493,product_brand_0000000789,MS 5000E,
product_model_503494,503494,product_brand_0000000789,MS 80-12,
product_model_503495,503495,product_brand_0000000050,RP125,
product_model_503496,503496,product_brand_0000000050,RP125,
product_model_503497,503497,product_brand_0000000005,RP125,
product_model_503498,503498,product_brand_0000000005,RP125,
product_model_503499,503499,product_brand_0000000050,RP125,
product_model_503500,503500,product_brand_0000000597,RP125,
product_model_503501,503501,product_brand_0000000005,RP125,
product_model_503502,503502,product_brand_0000000005,RP125,
product_model_503503,503503,product_brand_0000000050,HDIII,
product_model_503504,503504,product_brand_0000000050,X4,
product_model_503505,503505,product_brand_0000000005,KC125,
product_model_503506,503506,product_brand_0000000005,"B120,X4",
product_model_503507,503507,product_brand_0000000005,FS80,
product_model_503508,503508,product_brand_0000000005,DT175,
product_model_503509,503509,product_brand_0000000005,KC125,
product_model_503510,503510,product_brand_0000000005,TMX155,
product_model_503511,503511,product_brand_0000000050,CRYPTON,
product_model_503512,503512,product_brand_0000000050,FA50,
product_model_503513,503513,product_brand_0000000605,LOVE-50,
product_model_503514,503514,product_brand_0000000605,LOVE-50,
product_model_503515,503515,product_brand_0000000605,TACT,
product_model_503516,503516,product_brand_0000000005,"RS100,YL2",
product_model_503517,503517,product_brand_0000000526,AURA110,
product_model_503518,503518,product_brand_0000000471,"DT125,O1W",
product_model_503519,503519,product_brand_0000000466,KMX125,
product_model_503522,503522,product_brand_0000001149,DT125,
product_model_503525,503525,product_brand_0000000450,"G7S,KE100",
product_model_503526,503526,product_brand_0000000444,"G7S,HDI,HDII,HDX",
product_model_503527,503527,product_brand_0000000470,HDIII,
product_model_503528,503528,product_brand_0000000444,SNIPER135,
product_model_503529,503529,product_brand_0000000450,CF130,
product_model_503532,503532,product_brand_0000000450,CD70,
product_model_503534,503534,product_brand_0000000470,RS100,
product_model_503535,503535,product_brand_0000000450,"CB,CL,K1,K2,SL00",
product_model_503536,503536,product_brand_0000000050,XL125R,
product_model_503537,503537,product_brand_0000000005,XL125R,
product_model_503538,503538,product_brand_0000000050,XL125R,
product_model_503539,503539,product_brand_0000000050,XL125R,
product_model_503540,503540,product_brand_0000000050,XL125R,
product_model_503541,503541,product_brand_0000000005,XL125R,
product_model_503542,503542,product_brand_0000000005,XL125R,
product_model_503544,503544,product_brand_0000000444,"AURA,CT100",
product_model_503545,503545,product_brand_0000000444,"WAVE110,XRM110,EXCESS",
product_model_503548,503548,product_brand_0000000005,TM110,
product_model_503549,503549,product_brand_0000000790,COMMON,
product_model_503550,503550,product_brand_0000000439,YL2,
product_model_503551,503551,product_brand_0000000749,RS100,
product_model_503552,503552,product_brand_0000001229,COMMON,
product_model_503553,503553,product_brand_0000000792,COMMON,
product_model_503554,503554,product_brand_0000000445,COMMON,
product_model_503555,503555,product_brand_0000000597,CRYPTON,
product_model_503556,503556,product_brand_0000000461,C100,
product_model_503557,503557,product_brand_0000000005,"RS100,YL2",
product_model_503558,503558,product_brand_0000000005,TMX155,
product_model_503559,503559,product_brand_0000000004,HDIII,
product_model_503560,503560,product_brand_0000000005,X4,
product_model_503561,503561,product_brand_0000000005,B120,
product_model_503562,503562,product_brand_0000001115,XRM,
product_model_503563,503563,product_brand_0000000005,"XL100,XL125S",
product_model_503564,503564,product_brand_0000000005,"DT125,O1W",
product_model_503570,503570,product_brand_0000000005,"DT100,O1U",
product_model_503571,503571,product_brand_0000000005,"DT100,O1U",
product_model_503572,503572,product_brand_0000000005,"DT100,O1U",
product_model_503573,503573,product_brand_0000000005,"DT100,O1U",
product_model_503574,503574,product_brand_0000000005,"DT100,O1U",
product_model_503575,503575,product_brand_0000000793,STARLAZER,
product_model_503576,503576,product_brand_0000000509,C100 EXCESS,
product_model_503577,503577,product_brand_0000000507,"CG125,XL125",
product_model_503578,503578,product_brand_0000000794,X4 NEW,
product_model_503579,503579,product_brand_0000000005,"HDIII,KC125,WIZARD",
product_model_503581,503581,product_brand_0000000005,"X4,GP125",
product_model_503582,503582,product_brand_0000000467,"TS100,TS125",
product_model_503583,503583,product_brand_0000000036,COMMON,
product_model_503584,503584,product_brand_0000000478,"B1,HDIII FRT",
product_model_503585,503585,product_brand_0000000625,COMMON,
product_model_503586,503586,product_brand_0000000004,XRM110,
product_model_503587,503587,product_brand_0000000526,G7S,
product_model_503588,503588,product_brand_0000000463,AURA,
product_model_503589,503589,product_brand_0000000463,G7S,
