id,old_barcode,name,part_no,model_name,categ_id/id,group_id/id,type,standard_price,sale_ok,available_in_pos,list_price
product_template_202,002868,LIGHTBIKE LIGHT W/ MP3,,HYDP,product_category_sp,subgroup_2003,product,1449.92,TRUE,TRUE,2500.00
product_template_203,002872,LED LIGHT1+28 LED,GD-3401HP,COMMON,product_category_sp,subgroup_2003,product,460.75,TRUE,TRUE,700.00
product_template_204,002873,LED LIGHT20 LED EMERGENCY,GD-8620HP,COMMON,product_category_sp,subgroup_2003,product,390.10,TRUE,TRUE,580.00
product_template_205,002874,LED LIGHTRCHRGABLE SOLAR/ELECTRIC,KB-2128,COMMON,product_category_sp,subgroup_2003,product,503.88,TRUE,TRUE,750.00
product_template_206,002875,LED LIGHT30 LED EMERGENCY,GD-178LX,COMMON,product_category_sp,subgroup_2003,product,112.77,TRUE,TRUE,170.00
product_template_207,002876,LED LIGHTMINI HANDHELD 7+8 LED,GD-6118LX,COMMON,product_category_sp,subgroup_2003,product,68.47,TRUE,TRUE,110.00
product_template_208,002877,LED LIGHT(FLASH) POCKET SIZE,GD-8100,COMMON,product_category_sp,subgroup_2003,product,225.54,TRUE,TRUE,340.00
product_template_209,002908,LED LAMP7 WATTS,,TH-C21-7*1W,product_category_sp,subgroup_2003,product,560.96,TRUE,TRUE,560.96
product_template_210,002919,LED LIGHTGAS STATION CANOPY,,CES-J8-1H,product_category_sp,subgroup_2003,product,24225.70,TRUE,TRUE,29071.00
product_template_211,002920,LED LIGHTFLOOD GRAY,,TG-Y2-5W,product_category_sp,subgroup_2003,product,2453.81,TRUE,TRUE,2944.50
product_template_212,002933,LED STRIPWARM,,JIM,product_category_sp,subgroup_2003,product,508.65,TRUE,TRUE,610.50
product_template_213,002934,SOLARLIGHT,,JIM,product_category_sp,subgroup_2003,product,483.22,TRUE,TRUE,580.00
product_template_214,002984,LIGHTSILICON 2LED,2011C/YJ008-2,TATS ME GO TRDG,product_category_sp,subgroup_2003,product,70.00,TRUE,TRUE,150.00
product_template_215,003169,LIGHTRR RAPID 3,HL-EL135,HCC,product_category_sp,subgroup_2003,product,550.00,TRUE,TRUE,885.00
product_template_216,003170,LIGHTRR LEAD,TL-LD170,HCC,product_category_sp,subgroup_2003,product,206.00,TRUE,TRUE,395.00
product_template_217,003410,LIGHTBIKE HL/TL COMBO UNO+ RAPID 3,HL-EL010/TL-LD630,CMT,product_category_sp,subgroup_2003,product,821.00,TRUE,TRUE,1152.00
product_template_218,003411,LIGHTBIKE HL/TL COMBO OPTI CUBE,HL-EL135N/TL-LD135R,CMT,product_category_sp,subgroup_2003,product,558.00,TRUE,TRUE,785.00
product_template_219,003412,LIGHTBIKE HEAD OPTI CUBE,HL-EL135N,CMT,product_category_sp,subgroup_2003,product,394.00,TRUE,TRUE,555.00
product_template_220,003413,LIGHTBIKE HEAD VOLT300,HL-EL460RC,CMT,product_category_sp,subgroup_2003,product,1215.00,TRUE,TRUE,1703.00
product_template_221,003414,LIGHTBIKE TAIL NIMA 2,SL-LD135R,CMT,product_category_sp,subgroup_2003,product,300.00,TRUE,TRUE,423.00
product_template_222,003415,LIGHTBIKE TAIL ASIA,TL-AU165,CMT,product_category_sp,subgroup_2003,product,197.00,TRUE,TRUE,278.00
product_template_223,003416,LIGHTBIKE TAIL RAPID MINI,TL-LD635-R,CMT,product_category_sp,subgroup_2003,product,633.00,TRUE,TRUE,888.00
product_template_224,003806,LIGHTBIKE HL/TL COMBO SET,HL-EL135N/TL-LD135,CMT,product_category_sp,subgroup_2003,product,558.00,TRUE,TRUE,783.00
product_template_225,000446,LOCKNUMBER COMBINATION,,,product_category_sp,subgroup_2004,product,38.00,TRUE,TRUE,55.00
product_template_226,000447,LOCKCHAIN DIGITAL,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,420.00
product_template_227,000471,PAD110X25MM W/ KEY,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,42.00
product_template_228,000472,PADLOCK110X50MM W/ KEY,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,79.00
product_template_229,000473,PADLOCKBRASS 50MM W/ KEY,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,260.00
product_template_230,000475,PADLOCKSOLID BRASS 30MM W/ KEY,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,135.00
product_template_231,000476,PADLOCKSOLID BRASS 40MM W/ KEY,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,175.00
product_template_232,000478,PADLOCKSOLID BRASS 60MM W/ KEY,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,320.00
product_template_233,000827,RECOIL LOCKW/ KEY,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,150.00
product_template_234,001168,PADLOCKSOLID BRASS 70MM W/ KEY,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,430.00
product_template_235,001386,LOCKSPIRAL W/ KEY ASSTD,,,product_category_sp,subgroup_2004,product,50.00,TRUE,TRUE,75.00
product_template_236,001561,LOCKCOMBINATION CABLE TYPE,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,85.00
product_template_237,001826,LOCKCABLE BIG W/ KEY NEON,,,product_category_sp,subgroup_2004,product,,TRUE,TRUE,125.00
product_template_238,002806,WIRELOCK W/ KEY,,HCC,product_category_sp,subgroup_2004,product,58.00,TRUE,TRUE,87.00
product_template_239,003009,ADAPTORCENTERLOCK CT-6 BOLT,,A&G,product_category_sp,subgroup_2004,product,470.25,TRUE,TRUE,660.00
product_template_240,000451,MUDGUARDBMX ALLOY,,,product_category_sp,subgroup_2005,product,70.00,TRUE,TRUE,100.00
product_template_241,000452,MUDGUARDBMX STEEL W/ BRACE,,,product_category_sp,subgroup_2005,product,,TRUE,TRUE,150.00
product_template_242,000453,MUDGUARDMTB PLASTIC BIG,,,product_category_sp,subgroup_2005,product,,TRUE,TRUE,125.00
product_template_243,000454,MUDGUARDMTB PLASTIC ORD,,,product_category_sp,subgroup_2005,product,63.00,TRUE,TRUE,95.00
product_template_244,001324,MUDGUARDBMX/MTB PLASTIC,,,product_category_sp,subgroup_2005,product,,TRUE,TRUE,45.00
product_template_245,001325,MUDGUARDMTB PLASTIC,,HCC,product_category_sp,subgroup_2005,product,,TRUE,TRUE,100.00
product_template_246,001377,MUDGUARDMTB DOWN HILL,,HCC,product_category_sp,subgroup_2005,product,,TRUE,TRUE,105.00
product_template_247,001878,MUDGUARDBMX/MTB HALFMOON,,,product_category_sp,subgroup_2005,product,10.25,TRUE,TRUE,15.00
product_template_248,002511,MUDGUARDMTB PVC ADJ,,,product_category_sp,subgroup_2005,product,117.00,TRUE,TRUE,170.00
product_template_249,000479,PATCH KITRED SUN W/ BOX,,TRK,product_category_sp,subgroup_2006,product,16.00,TRUE,TRUE,30.00
product_template_250,000481,PATCH KITKRONYO,,MCKEY,product_category_sp,subgroup_2006,product,22.00,TRUE,TRUE,35.00
product_template_251,000482,PATCH KITW/O TIRE REMOVER,,,product_category_sp,subgroup_2006,product,,TRUE,TRUE,75.00
product_template_252,001514,PATCH KITTHUMBS UP,,MICKEY,product_category_sp,subgroup_2006,product,21.00,TRUE,TRUE,35.00
product_template_253,000541,REFLECTORMINI WING TYPE,,,product_category_sp,subgroup_2007,product,,TRUE,TRUE,120.00
product_template_254,000542,REFLECTORNUT TYPE LUNG CHING,,,product_category_sp,subgroup_2007,product,,TRUE,TRUE,60.00
product_template_255,000543,REFLECTORMINI WING NUT TYPE,,PBC/PLATINUM,product_category_sp,subgroup_2007,product,3.12,TRUE,TRUE,7.00
product_template_256,000899,SHARK FIN,,MICKEY,product_category_sp,subgroup_2008,product,16.00,TRUE,TRUE,36.00
product_template_257,003536,SIDE STANDBMX #20 W/ LOCK STEEL BLK,,TRK/MCKY,product_category_sp,subgroup_2009,product,36.00,TRUE,TRUE,52.00
product_template_258,003603,SIDE STAND#26 W/ LOCK STEEL ORD,,MCC,product_category_sp,subgroup_2009,product,42.00,TRUE,TRUE,62.00
product_template_259,000851,CYCLO COMPUTERVELO 7,CC-VL520,CMT/BRU,product_category_sp,subgroup_2010,product,411.00,TRUE,TRUE,580.00
product_template_260,001331,CYCLO COMPUTERVELO 5,,HCC,product_category_sp,subgroup_2010,product,750.00,TRUE,TRUE,1088.00
product_template_261,001491,CYCLO COMPUTERWIRELESS VECTRA,,BRU,product_category_sp,subgroup_2010,product,1720.00,TRUE,TRUE,2408.00
product_template_262,001492,CYCLO COMPUTERMICRO WIRELESS (10 FUNCTIONS),,KING,product_category_sp,subgroup_2010,product,1400.00,TRUE,TRUE,1820.00
product_template_263,002114,CYCLO COMPUTERVELO WIRELESS (9 FUNCTIONS),,KING,product_category_sp,subgroup_2010,product,1790.00,TRUE,TRUE,2330.00
product_template_264,002115,CYCLO COMPUTEREON9-FUNCTION TOUCH BLACK,,A&G,product_category_sp,subgroup_2010,product,671.17,TRUE,TRUE,940.00
product_template_265,002320,CYCLO COMPUTER,VZ-F20-001,HCC,product_category_sp,subgroup_2010,product,405.00,TRUE,TRUE,590.00
product_template_266,002343,CYCLO COMPUTERVELO 9,CC-VL820,CMT/BRU,product_category_sp,subgroup_2010,product,428.00,TRUE,TRUE,605.00
product_template_267,002534,CYCLO COMPUTERVELO 8,,HCC,product_category_sp,subgroup_2010,product,570.00,TRUE,TRUE,750.00
product_template_268,002979,CYCLO COMPUTERU4,,HCC,product_category_sp,subgroup_2010,product,385.00,TRUE,TRUE,559.00
product_template_269,002980,CYCLO COMPUTERU6,,HCC,product_category_sp,subgroup_2010,product,420.00,TRUE,TRUE,609.00
product_template_270,002981,CYCLO COMPUTERU9,,HCC,product_category_sp,subgroup_2010,product,480.00,TRUE,TRUE,696.00
product_template_271,003196,CYCLO COMPUTERCATEYE COMBO,HL-EL135/TL-LD135R/CC-VL520,CMT,product_category_sp,subgroup_2010,product,941.00,TRUE,TRUE,1375.00
product_template_272,003349,CYCLO COMPUTERVELO WIRELESS,CC-VT210W,CMT,product_category_sp,subgroup_2010,product,851.00,TRUE,TRUE,1232.00
product_template_273,003437,CYCLO COMPUTERPADRONE SMART,CC-PA500B,CMT,product_category_sp,subgroup_2010,product,5267.00,TRUE,TRUE,7391.00
product_template_274,003438,CYCLO COMPUTERSTRADA SMART,CC-RD500B,CMT,product_category_sp,subgroup_2010,product,5301.00,TRUE,TRUE,7438.00
product_template_275,003805,CYCLO COMPUTERPADRONE BLK,CC-PA100W,,product_category_sp,subgroup_2010,product,1180.00,TRUE,TRUE,1652.00
product_template_276,000696,STEP NUTBMX #20 STEEL,,TMC,product_category_sp,subgroup_2011,product,15.00,TRUE,TRUE,25.00
product_template_277,000697,STEP NUTBMX #20 ALLOY ASSTD,,,product_category_sp,subgroup_2011,product,59.20,TRUE,TRUE,85.00
product_template_278,000698,STEP NUTALLOY SMALL,,MICKY,product_category_sp,subgroup_2011,product,58.00,TRUE,TRUE,85.00
product_template_279,000699,STEP NUTBMX #20 BIG ALLOY,,"""",product_category_sp,subgroup_2011,product,,TRUE,TRUE,250.00
product_template_280,001275,STEP NUTBMX  ALLOY SMALL ASSTD,,PBC,product_category_sp,subgroup_2011,product,58.40,TRUE,TRUE,88.00
product_template_281,001293,STEP NUTBMX #20 SUPER JUMBO ALLOY ASSTD,,"PBC,MCKY",product_category_sp,subgroup_2011,product,145.00,TRUE,TRUE,243.00
product_template_282,001406,STEP NUTBMX #20 JUMBO SOCKET TYPE ALLOY,,,product_category_sp,subgroup_2011,product,,TRUE,TRUE,225.00
product_template_283,001464,STEP NUTBMX #20 LARGE ALLOY,,HCC,product_category_sp,subgroup_2011,product,120.00,TRUE,TRUE,174.00
product_template_284,001522,STEP NUTBMX #20 JUMBO CROMOLY STEEL,,,product_category_sp,subgroup_2011,product,,TRUE,TRUE,220.00
product_template_285,002149,STEP NUTBMX #20 W/ DESIGN,,,product_category_sp,subgroup_2011,product,,TRUE,TRUE,90.00
product_template_286,002461,STEP NUTBMX #20 MEDIUM ALLOY ASSTD,,HCC,product_category_sp,subgroup_2011,product,68.00,TRUE,TRUE,110.00
product_template_287,002805,STEP NUTALLOY JUMBO W/ HOLE ASSRT,,HCC,product_category_sp,subgroup_2011,product,190.00,TRUE,TRUE,276.00
product_template_288,003304,STEP NUTALLOY BIG ASSTD MONSTER,,MUTI 2,product_category_sp,subgroup_2011,product,62.00,TRUE,TRUE,90.00
product_template_289,003684,STEP NUTFRT FOLDABLE ALLOY,,DL,product_category_sp,subgroup_2011,product,96.00,TRUE,TRUE,135.00
product_template_290,000343,TAPEHANDLE BAR W/BOX,CB-17-027,NVH,product_category_sp,subgroup_2012,product,129.60,TRUE,TRUE,240.00
product_template_291,000853,TAPEHANDLE BAR ORD,,,product_category_sp,subgroup_2012,product,40.00,TRUE,TRUE,60.00
product_template_292,002535,STICKERASSTD DESIGN,,MICKEY,product_category_sp,subgroup_2012,product,18.00,TRUE,TRUE,27.00
product_template_293,003400,TAPEHANDLE BAR WHITE EVA W/ END PLUG,TAP-317,CMT,product_category_sp,subgroup_2012,product,195.00,TRUE,TRUE,275.00
product_template_294,003531,TAPEHANDLE BAR BATIK RACER GUIDO LINE,,MCKY,product_category_sp,subgroup_2012,product,105.00,TRUE,TRUE,150.00
product_template_295,003609,TAPERIM 700C PVC ORANGE,,MCC,product_category_sp,subgroup_2012,product,11.50,TRUE,TRUE,20.00
product_template_296,003610,TAPERIM 700C NYLON RED,,MCC,product_category_sp,subgroup_2012,product,22.00,TRUE,TRUE,35.00
product_template_297,003611,TAPERIM #26 PVC ORANGE,,MCC,product_category_sp,subgroup_2012,product,11.50,TRUE,TRUE,19.00
product_template_298,003612,TAPERIM #26 NYLON RED,,MCC,product_category_sp,subgroup_2012,product,22.00,TRUE,TRUE,35.00
product_template_299,003159,CABLESTOPPER ALLOY ASSTD,,B.LIONG,product_category_sp,subgroup_2013,product,13.00,TRUE,TRUE,20.00
product_template_300,003525,TAIL LIGHTFOR BIKE ASSTD W/ RUBBER CASE,H5008-2,MCKY,product_category_sp,subgroup_2014,product,75.00,TRUE,TRUE,108.00
product_template_301,000782,UTATORPLASTIC,,MICKEY,product_category_sp,subgroup_2015,product,6.00,TRUE,TRUE,11.00
product_template_302,000823,VALVE CAPPLASTIC,,,product_category_sp,subgroup_2016,product,0.50,TRUE,TRUE,1.00
product_template_303,001857,VALVE CAPBULLET TYPE ALLOY,,,product_category_sp,subgroup_2016,product,2.50,TRUE,TRUE,7.00
product_template_304,002144,VALVE CAPFLAT HEAD ALLOY,,,product_category_sp,subgroup_2016,product,3.40,TRUE,TRUE,6.00
product_template_305,002206,VALVE CAPASSTD DESIGN ALLOY,,,product_category_sp,subgroup_2016,product,5.00,TRUE,TRUE,10.00
product_template_306,002220,VALVE CAPASSTD DESIGN/SIZE ALLOY,,,product_category_sp,subgroup_2016,product,4.50,TRUE,TRUE,5.50
product_template_307,003748,EXTENSIONVALVE MVS60 ALLOY ASSTD,,AG,product_category_sp,subgroup_2017,product,371.92,TRUE,TRUE,525.00
product_template_308,000783,WATER CAGEALLOY ASSTD,,HCC,product_category_sp,subgroup_2018,product,120.00,TRUE,TRUE,175.00
product_template_309,000784,WATER CAGEFIBER PLASTIC,,HCC,product_category_sp,subgroup_2018,product,70.00,TRUE,TRUE,105.00
product_template_310,000785,WATER CAGEALLOY,,HCC,product_category_sp,subgroup_2018,product,135.00,TRUE,TRUE,196.00
product_template_311,000786,WATER CAGETHIN ALLOY,,HCC,product_category_sp,subgroup_2018,product,88.00,TRUE,TRUE,135.00
product_template_312,001679,WATER CAGEALLOY RED/SILVER,,PBC,product_category_sp,subgroup_2018,product,46.40,TRUE,TRUE,95.00
product_template_313,002104,WATER CAGECULT,,BRUCE/HCC,product_category_sp,subgroup_2018,product,110.00,TRUE,TRUE,160.00
product_template_314,002623,WATER CAGECARBON LOOK,E-BC200C,MCC,product_category_sp,subgroup_2018,product,186.75,TRUE,TRUE,265.00
product_template_315,002624,WATER CAGEPLASTIC,E-BC-300C,MCC,product_category_sp,subgroup_2018,product,97.00,TRUE,TRUE,160.00
product_template_316,002625,WATER CAGEPLASTIC E-BC400,WC005-Z22-003,MCC,product_category_sp,subgroup_2018,product,204.00,TRUE,TRUE,296.00
product_template_317,002658,CAGEBOTTLE W/MODERN LOGO,,NVH,product_category_sp,subgroup_2018,product,38.25,TRUE,TRUE,60.00
product_template_318,002869,WATER CAGEPLASTIC BLK/WHT,E-BC900,MCC,product_category_sp,subgroup_2018,product,105.00,TRUE,TRUE,170.00
product_template_319,002983,WATER CAGEALLOY ASSRTD,,HCC,product_category_sp,subgroup_2018,product,130.00,TRUE,TRUE,189.00
product_template_320,003041,WATER CAGEALLOY (BUTTERFLY),,HTCH,product_category_sp,subgroup_2018,product,199.50,TRUE,TRUE,304.00
product_template_321,003333,WATER CAGEHELIX CL-053 ALLOY,,CMT,product_category_sp,subgroup_2018,product,142.00,TRUE,TRUE,206.00
product_template_322,003334,WATER CAGEHELIX CL-053 CARBON LOOK,,CMT,product_category_sp,subgroup_2018,product,225.00,TRUE,TRUE,322.00
product_template_323,003335,WATER CAGEHELIX CL-056 COMPOSITE ASSTD,,CMT,product_category_sp,subgroup_2018,product,86.00,TRUE,TRUE,128.00
product_template_324,003347,WATER CAGEBC-100,,CMT,product_category_sp,subgroup_2018,product,82.00,TRUE,TRUE,122.00
product_template_325,003348,WATER CAGEBC-300,,CMT,product_category_sp,subgroup_2018,product,154.00,TRUE,TRUE,220.00
product_template_326,000787,WATER CONTAINERASSTD DESIGN,,HCC,product_category_sp,subgroup_2019,product,135.00,TRUE,TRUE,180.00
product_template_327,000788,WATER CONTAINER650ML TOUR D FRANCE,,MICKEY,product_category_sp,subgroup_2019,product,105.00,TRUE,TRUE,152.00
product_template_328,000789,WATER CONTAINERMEDIUM ASSTD COLOR,,MICKEY,product_category_sp,subgroup_2019,product,100.00,TRUE,TRUE,145.00
product_template_329,000790,WATER CONTAINERW/ CAGE BLK,,,product_category_sp,subgroup_2019,product,28.00,TRUE,TRUE,45.00
product_template_330,000791,WATER CONTAINERISOTHERN PRC,,,product_category_sp,subgroup_2019,product,200.00,TRUE,TRUE,300.00
product_template_331,000792,WATER CONTAINERSMALL,,HCC,product_category_sp,subgroup_2019,product,90.00,TRUE,TRUE,131.00
product_template_332,001469,WATER CONTAINER650 ML,,HCC/MICKEY,product_category_sp,subgroup_2019,product,125.00,TRUE,TRUE,185.00
product_template_333,002348,WATER CONTAINERW/ LOGO,,NVH,product_category_sp,subgroup_2019,product,100.00,TRUE,TRUE,145.00
product_template_334,002871,WATER CONTAINERPLASTIC  670ML,E-BBW07,MCC,product_category_sp,subgroup_2019,product,124.10,TRUE,TRUE,180.00
product_template_335,003184,WATER CONTAINER,,HCC,product_category_sp,subgroup_2019,product,75.00,TRUE,TRUE,120.00
product_template_336,000793,WHEEL BUILDER STANDHD,,NVH,product_category_sp,subgroup_2020,product,3400.00,TRUE,TRUE,4780.00
product_template_337,002251,WHEEL BUILDER STANDMOTORCYCLE,,,product_category_sp,subgroup_2021,product,2500.00,TRUE,TRUE,3500.00
product_template_338,000023,BACKPACK,,,product_category_sp,subgroup_2022,product,,TRUE,TRUE,1800.00
product_template_339,000893,BAGSADDLE,,BRU,product_category_sp,subgroup_2022,product,420.00,TRUE,TRUE,550.00
product_template_340,002946,BAGSADDLE MED,E-BBS-11Q-A,MCC,product_category_sp,subgroup_2022,product,456.00,TRUE,TRUE,660.00
product_template_341,002947,BAGSADDLE,E-BBS-10 MED,MCC,product_category_sp,subgroup_2022,product,356.44,TRUE,TRUE,517.00
product_template_342,003007,BAGSADDLE,E-BBS-10 SM,MCC,product_category_sp,subgroup_2022,product,366.55,TRUE,TRUE,532.00
product_template_343,003045,BAGSADDLE W/ F.BULB,BS-01,YOHINGCO,product_category_sp,subgroup_2022,product,175.95,TRUE,TRUE,260.00
product_template_344,003046,BAGSADDLE,BS-02,YOHINCO,product_category_sp,subgroup_2022,product,173.83,TRUE,TRUE,255.00
product_template_345,003150,BAGHYDRATION W/BLADDER,,B. LIONG,product_category_sp,subgroup_2022,product,2800.00,TRUE,TRUE,3690.00
product_template_346,003427,HYDRATION PACKBAG,E-BBW02,MCC,product_category_sp,subgroup_2022,product,2220.00,TRUE,TRUE,3112.00
product_template_347,003431,BAGSADDLE QR 0.6L,,CMT,product_category_sp,subgroup_2022,product,700.00,TRUE,TRUE,958.00
product_template_348,003524,WATER BOTTLEALLOLY ASSTD,,MCKY,product_category_sp,subgroup_2023,product,95.00,TRUE,TRUE,136.00
product_template_349,000316,HAND GLOVES,,BRU,product_category_sp,subgroup_2024,product,480.00,TRUE,TRUE,625.00
product_template_350,001251,HAND GLOVESKNITTED SYNTHETIC,,,product_category_sp,subgroup_2024,product,36.00,TRUE,TRUE,55.00
product_template_351,001296,HAND GLOVES#325,,,product_category_sp,subgroup_2024,product,,TRUE,TRUE,365.00
product_template_352,001297,HAND GLOVES#345,,,product_category_sp,subgroup_2024,product,350.00,TRUE,TRUE,510.00
product_template_353,001298,HAND GLOVESACTION,,,product_category_sp,subgroup_2024,product,,TRUE,TRUE,760.00
product_template_354,001299,HAND GLOVESEXTREME,,,product_category_sp,subgroup_2024,product,,TRUE,TRUE,850.00
product_template_355,001300,HAND GLOVESEXPERT,,,product_category_sp,subgroup_2024,product,,TRUE,TRUE,700.00
product_template_356,001301,HAND GLOVES#335,,,product_category_sp,subgroup_2024,product,,TRUE,TRUE,470.00
product_template_357,001303,HAND GLOVES#270,,,product_category_sp,subgroup_2024,product,,TRUE,TRUE,320.00
product_template_358,001746,HAND GLOVESVENZO ASSTD,,NVH,product_category_sp,subgroup_2024,product,200.00,TRUE,TRUE,315.00
product_template_359,001791,HAND GLOVES#207,,,product_category_sp,subgroup_2024,product,,TRUE,TRUE,820.00
product_template_360,001792,HAND GLOVESGEL TYPE,SB-01-2103,NVH,product_category_sp,subgroup_2024,product,224.00,TRUE,TRUE,330.00
