id,barcode_affix,name,parent_id/id,removal_strategy_id/id
group_856,26,Sprocket and Chain,make_856,
subgroup_856,016,"Sprocket, Chain Cam",group_856,
major_class_857,01,MC,product_category_sp,
make_857,02,Kawasaki,major_class_857,
group_857,26,Sprocket and Chain,make_857,
subgroup_857,017,"Sprocket, Crankshaft",group_857,
major_class_858,01,MC,product_category_sp,
make_858,02,Kawasaki,major_class_858,
group_858,26,Sprocket and Chain,make_858,
subgroup_858,018,"Sprocket, Engine",group_858,
major_class_859,01,MC,product_category_sp,
make_859,02,Kawasaki,major_class_859,
group_859,26,Sprocket and Chain,make_859,
subgroup_859,019,"Sprocket, Holder",group_859,
major_class_860,01,MC,product_category_sp,
make_860,02,Kawasaki,major_class_860,
group_860,26,Sprocket and Chain,make_860,
subgroup_860,020,"Sprocket, RR",group_860,
major_class_861,01,MC,product_category_sp,
make_861,02,Kawasaki,major_class_861,
group_861,26,Sprocket and Chain,make_861,
subgroup_861,021,Timing Chain,group_861,
major_class_862,01,MC,product_category_sp,
make_862,02,Kawasaki,major_class_862,
group_862,26,Sprocket and Chain,make_862,
subgroup_862,022,Timing Sprocket,group_862,
major_class_863,01,MC,product_category_sp,
make_863,02,Kawasaki,major_class_863,
group_863,27,Tools,make_863,
subgroup_863,001,Tool Case,group_863,
major_class_864,01,MC,product_category_sp,
make_864,02,Kawasaki,major_class_864,
group_864,29,Wheel,make_864,
subgroup_864,001,"Case Assembly, Meter Gear",group_864,
major_class_865,01,MC,product_category_sp,
make_865,02,Kawasaki,major_class_865,
group_865,29,Wheel,make_865,
subgroup_865,002,Clutch Hub,group_865,
major_class_866,01,MC,product_category_sp,
make_866,02,Kawasaki,major_class_866,
group_866,29,Wheel,make_866,
subgroup_866,003,Dust Shield,group_866,
major_class_867,01,MC,product_category_sp,
make_867,02,Kawasaki,major_class_867,
group_867,29,Wheel,make_867,
subgroup_867,004,Front Axle,group_867,
major_class_868,01,MC,product_category_sp,
make_868,02,Kawasaki,major_class_868,
group_868,29,Wheel,make_868,
subgroup_868,005,"Gear, Speedometer",group_868,
major_class_869,01,MC,product_category_sp,
make_869,02,Kawasaki,major_class_869,
group_869,29,Wheel,make_869,
subgroup_869,006,"Hub, Front",group_869,
major_class_870,01,MC,product_category_sp,
make_870,02,Kawasaki,major_class_870,
group_870,29,Wheel,make_870,
subgroup_870,007,Magwheels,group_870,
major_class_871,01,MC,product_category_sp,
make_871,02,Kawasaki,major_class_871,
group_871,29,Wheel,make_871,
subgroup_871,008,Rear Axle,group_871,
major_class_872,01,MC,product_category_sp,
make_872,02,Kawasaki,major_class_872,
group_872,29,Wheel,make_872,
subgroup_872,009,Rear Drum,group_872,
major_class_873,01,MC,product_category_sp,
make_873,02,Kawasaki,major_class_873,
group_873,29,Wheel,make_873,
subgroup_873,010,Rear Hub,group_873,
major_class_874,01,MC,product_category_sp,
make_874,02,Kawasaki,major_class_874,
group_874,29,Wheel,make_874,
subgroup_874,011,Rear Hub Sleeve,group_874,
major_class_875,01,MC,product_category_sp,
make_875,02,Kawasaki,major_class_875,
group_875,29,Wheel,make_875,
subgroup_875,012,Rim ,group_875,
major_class_876,01,MC,product_category_sp,
make_876,02,Kawasaki,major_class_876,
group_876,29,Wheel,make_876,
subgroup_876,013,Speedometer Receiver,group_876,
major_class_877,01,MC,product_category_sp,
make_877,02,Kawasaki,major_class_877,
group_877,29,Wheel,make_877,
subgroup_877,014,Spoke,group_877,
major_class_878,01,MC,product_category_sp,
make_878,02,Kawasaki,major_class_878,
group_878,29,Wheel,make_878,
subgroup_878,015,Tire,group_878,
major_class_879,01,MC,product_category_sp,
make_879,02,Kawasaki,major_class_879,
group_879,29,Wheel,make_879,
subgroup_879,016,"Tire, 2.75X17",group_879,
major_class_880,01,MC,product_category_sp,
make_880,02,Kawasaki,major_class_880,
group_880,29,Wheel,make_880,
subgroup_880,017,"Tire, 70/100",group_880,
major_class_881,01,MC,product_category_sp,
make_881,02,Kawasaki,major_class_881,
group_881,29,Wheel,make_881,
subgroup_881,018,"Tire, 90/90",group_881,
major_class_882,01,MC,product_category_sp,
make_882,02,Kawasaki,major_class_882,
group_882,29,Wheel,make_882,
subgroup_882,019,Tube,group_882,
major_class_883,01,MC,product_category_sp,
make_883,03,Suzuki,major_class_883,
group_883,01,Accessories,make_883,
subgroup_883,001,Adjuster,group_883,
major_class_884,01,MC,product_category_sp,
make_884,03,Suzuki,major_class_884,
group_884,01,Accessories,make_884,
subgroup_884,002,Chain Adjuster,group_884,
major_class_885,01,MC,product_category_sp,
make_885,03,Suzuki,major_class_885,
group_885,01,Accessories,make_885,
subgroup_885,003,Charger,group_885,
major_class_886,01,MC,product_category_sp,
make_886,03,Suzuki,major_class_886,
group_886,01,Accessories,make_886,
subgroup_886,004,Clamp,group_886,
major_class_887,01,MC,product_category_sp,
make_887,03,Suzuki,major_class_887,
group_887,01,Accessories,make_887,
subgroup_887,005,Clip,group_887,
major_class_888,01,MC,product_category_sp,
make_888,03,Suzuki,major_class_888,
group_888,01,Accessories,make_888,
subgroup_888,006,Connector,group_888,
major_class_889,01,MC,product_category_sp,
make_889,03,Suzuki,major_class_889,
group_889,01,Accessories,make_889,
subgroup_889,007,Cord,group_889,
major_class_890,01,MC,product_category_sp,
make_890,03,Suzuki,major_class_890,
group_890,01,Accessories,make_890,
subgroup_890,008,Emblem,group_890,
major_class_891,01,MC,product_category_sp,
make_891,03,Suzuki,major_class_891,
group_891,01,Accessories,make_891,
subgroup_891,009,Expander,group_891,
major_class_892,01,MC,product_category_sp,
make_892,03,Suzuki,major_class_892,
group_892,01,Accessories,make_892,
subgroup_892,010,Fan Drive,group_892,
major_class_893,01,MC,product_category_sp,
make_893,03,Suzuki,major_class_893,
group_893,01,Accessories,make_893,
subgroup_893,011,Footrest,group_893,
major_class_894,01,MC,product_category_sp,
make_894,03,Suzuki,major_class_894,
group_894,01,Accessories,make_894,
subgroup_894,012,Helmet,group_894,
major_class_895,01,MC,product_category_sp,
make_895,03,Suzuki,major_class_895,
group_895,01,Accessories,make_895,
subgroup_895,013,Key Chain,group_895,
major_class_896,01,MC,product_category_sp,
make_896,03,Suzuki,major_class_896,
group_896,01,Accessories,make_896,
subgroup_896,014,PM S1 Kit Common,group_896,
major_class_897,01,MC,product_category_sp,
make_897,03,Suzuki,major_class_897,
group_897,01,Accessories,make_897,
subgroup_897,015,Reflector,group_897,
major_class_898,01,MC,product_category_sp,
make_898,03,Suzuki,major_class_898,
group_898,01,Accessories,make_898,
subgroup_898,016,Rivet,group_898,
major_class_899,01,MC,product_category_sp,
make_899,03,Suzuki,major_class_899,
group_899,01,Accessories,make_899,
subgroup_899,017,Rubber,group_899,
major_class_900,01,MC,product_category_sp,
make_900,03,Suzuki,major_class_900,
group_900,01,Accessories,make_900,
subgroup_900,018,Sticker,group_900,
major_class_901,01,MC,product_category_sp,
make_901,03,Suzuki,major_class_901,
group_901,01,Accessories,make_901,
subgroup_901,019,Tensioner,group_901,
major_class_902,01,MC,product_category_sp,
make_902,03,Suzuki,major_class_902,
group_902,01,Accessories,make_902,
subgroup_902,020,Tool Band,group_902,
major_class_903,01,MC,product_category_sp,
make_903,03,Suzuki,major_class_903,
group_903,01,Accessories,make_903,
subgroup_903,021,Water Cage,group_903,
major_class_904,01,MC,product_category_sp,
make_904,03,Suzuki,major_class_904,
group_904,02,Apparel,make_904,
subgroup_904,001,Bag,group_904,
major_class_905,01,MC,product_category_sp,
make_905,03,Suzuki,major_class_905,
group_905,02,Apparel,make_905,
subgroup_905,002,Cap,group_905,
major_class_906,01,MC,product_category_sp,
make_906,03,Suzuki,major_class_906,
group_906,02,Apparel,make_906,
subgroup_906,003,Jacket,group_906,
major_class_907,01,MC,product_category_sp,
make_907,03,Suzuki,major_class_907,
group_907,02,Apparel,make_907,
subgroup_907,004,Shirt,group_907,
major_class_908,01,MC,product_category_sp,
make_908,03,Suzuki,major_class_908,
group_908,02,Apparel,make_908,
subgroup_908,005,Uniform,group_908,
major_class_909,01,MC,product_category_sp,
make_909,03,Suzuki,major_class_909,
group_909,03,Bearing and Collar,make_909,
subgroup_909,001,Ball Bearing,group_909,
major_class_910,01,MC,product_category_sp,
make_910,03,Suzuki,major_class_910,
group_910,03,Bearing and Collar,make_910,
subgroup_910,002,Ball Steel,group_910,
major_class_911,01,MC,product_category_sp,
make_911,03,Suzuki,major_class_911,
group_911,03,Bearing and Collar,make_911,
subgroup_911,003,Collar,group_911,
major_class_912,01,MC,product_category_sp,
make_912,03,Suzuki,major_class_912,
group_912,03,Bearing and Collar,make_912,
subgroup_912,004,Race Cone,group_912,
major_class_913,01,MC,product_category_sp,
make_913,03,Suzuki,major_class_913,
group_913,05,Brake,make_913,
subgroup_913,001,Brake Cam,group_913,
major_class_914,01,MC,product_category_sp,
make_914,03,Suzuki,major_class_914,
group_914,05,Brake,make_914,
subgroup_914,002,Brake Lever,group_914,
major_class_915,01,MC,product_category_sp,
make_915,03,Suzuki,major_class_915,
group_915,05,Brake,make_915,
subgroup_915,003,Brake Master,group_915,
major_class_916,01,MC,product_category_sp,
make_916,03,Suzuki,major_class_916,
group_916,05,Brake,make_916,
subgroup_916,004,Brake Pads,group_916,
major_class_917,01,MC,product_category_sp,
make_917,03,Suzuki,major_class_917,
group_917,05,Brake,make_917,
subgroup_917,005,Brake Panel,group_917,
major_class_918,01,MC,product_category_sp,
make_918,03,Suzuki,major_class_918,
group_918,05,Brake,make_918,
subgroup_918,006,Brake Rod,group_918,
major_class_919,01,MC,product_category_sp,
make_919,03,Suzuki,major_class_919,
group_919,05,Brake,make_919,
subgroup_919,007,Brake Shoe,group_919,
major_class_920,01,MC,product_category_sp,
make_920,03,Suzuki,major_class_920,
group_920,05,Brake,make_920,
subgroup_920,008,"Brake, Piston",group_920,
major_class_921,01,MC,product_category_sp,
make_921,03,Suzuki,major_class_921,
group_921,05,Brake,make_921,
subgroup_921,009,Caliper,group_921,
major_class_922,01,MC,product_category_sp,
make_922,03,Suzuki,major_class_922,
group_922,05,Brake,make_922,
subgroup_922,010,Disc Brake,group_922,
major_class_923,01,MC,product_category_sp,
make_923,03,Suzuki,major_class_923,
group_923,05,Brake,make_923,
subgroup_923,011,"Pin, Pad",group_923,
major_class_924,01,MC,product_category_sp,
make_924,03,Suzuki,major_class_924,
group_924,05,Brake,make_924,
subgroup_924,012,"Repair Kit, Master Cylinder ",group_924,
major_class_925,01,MC,product_category_sp,
make_925,03,Suzuki,major_class_925,
group_925,05,Brake,make_925,
subgroup_925,013,"Seal Set, Piston",group_925,
major_class_926,01,MC,product_category_sp,
make_926,03,Suzuki,major_class_926,
group_926,06,Cable,make_926,
subgroup_926,001,Brake Cable,group_926,
major_class_927,01,MC,product_category_sp,
make_927,03,Suzuki,major_class_927,
group_927,06,Cable,make_927,
subgroup_927,002,Clutch Cable,group_927,
major_class_928,01,MC,product_category_sp,
make_928,03,Suzuki,major_class_928,
group_928,06,Cable,make_928,
subgroup_928,003,"Seat Lock, Cable",group_928,
major_class_929,01,MC,product_category_sp,
make_929,03,Suzuki,major_class_929,
group_929,06,Cable,make_929,
subgroup_929,004,Speedometer Cable,group_929,
major_class_930,01,MC,product_category_sp,
make_930,03,Suzuki,major_class_930,
group_930,06,Cable,make_930,
subgroup_930,005,Starter Cable,group_930,
major_class_931,01,MC,product_category_sp,
make_931,03,Suzuki,major_class_931,
group_931,06,Cable,make_931,
subgroup_931,006,Tachometer Cable,group_931,
major_class_932,01,MC,product_category_sp,
make_932,03,Suzuki,major_class_932,
group_932,06,Cable,make_932,
subgroup_932,007,Throttle Cable,group_932,
major_class_933,01,MC,product_category_sp,
make_933,03,Suzuki,major_class_933,
group_933,07,Carburetor,make_933,
subgroup_933,001,"Air, Adjuster",group_933,
major_class_934,01,MC,product_category_sp,
make_934,03,Suzuki,major_class_934,
group_934,07,Carburetor,make_934,
subgroup_934,002,Cap,group_934,
major_class_935,01,MC,product_category_sp,
make_935,03,Suzuki,major_class_935,
group_935,07,Carburetor,make_935,
subgroup_935,003,Carburetor Assembly,group_935,
major_class_936,01,MC,product_category_sp,
make_936,03,Suzuki,major_class_936,
group_936,07,Carburetor,make_936,
subgroup_936,004,Carburetor Cap,group_936,
major_class_937,01,MC,product_category_sp,
make_937,03,Suzuki,major_class_937,
group_937,07,Carburetor,make_937,
subgroup_937,005,Carburetor Float,group_937,
major_class_938,01,MC,product_category_sp,
make_938,03,Suzuki,major_class_938,
group_938,07,Carburetor,make_938,
subgroup_938,006,Diaphragm,group_938,
major_class_939,01,MC,product_category_sp,
make_939,03,Suzuki,major_class_939,
group_939,07,Carburetor,make_939,
subgroup_939,007,"Diaphragm, Cover",group_939,
major_class_940,01,MC,product_category_sp,
make_940,03,Suzuki,major_class_940,
group_940,07,Carburetor,make_940,
subgroup_940,008,Fuel Injector,group_940,
major_class_941,01,MC,product_category_sp,
make_941,03,Suzuki,major_class_941,
group_941,07,Carburetor,make_941,
subgroup_941,009,Holder Guide,group_941,
major_class_942,01,MC,product_category_sp,
make_942,03,Suzuki,major_class_942,
group_942,07,Carburetor,make_942,
subgroup_942,010,"Holder, Jet",group_942,
major_class_943,01,MC,product_category_sp,
make_943,03,Suzuki,major_class_943,
group_943,07,Carburetor,make_943,
subgroup_943,011,"Insulator, Carburetor",group_943,
major_class_944,01,MC,product_category_sp,
make_944,03,Suzuki,major_class_944,
group_944,07,Carburetor,make_944,
subgroup_944,012,"Joint, Fuel Hose",group_944,
major_class_945,01,MC,product_category_sp,
make_945,03,Suzuki,major_class_945,
group_945,07,Carburetor,make_945,
subgroup_945,013,Main Jet,group_945,
major_class_946,01,MC,product_category_sp,
make_946,03,Suzuki,major_class_946,
group_946,07,Carburetor,make_946,
subgroup_946,014,Needle Jet,group_946,
major_class_947,01,MC,product_category_sp,
make_947,03,Suzuki,major_class_947,
group_947,07,Carburetor,make_947,
subgroup_947,015,"Needle, Valve Assembly",group_947,
major_class_948,01,MC,product_category_sp,
make_948,03,Suzuki,major_class_948,
group_948,07,Carburetor,make_948,
subgroup_948,016,Nozzle,group_948,
major_class_949,01,MC,product_category_sp,
make_949,03,Suzuki,major_class_949,
group_949,07,Carburetor,make_949,
subgroup_949,017,Pilot Jet,group_949,
major_class_950,01,MC,product_category_sp,
make_950,03,Suzuki,major_class_950,
group_950,07,Carburetor,make_950,
subgroup_950,018,"Pin, Floater",group_950,
major_class_951,01,MC,product_category_sp,
make_951,03,Suzuki,major_class_951,
group_951,07,Carburetor,make_951,
subgroup_951,019,"Piston, Valve Assembly",group_951,
major_class_952,01,MC,product_category_sp,
make_952,03,Suzuki,major_class_952,
group_952,07,Carburetor,make_952,
subgroup_952,020,Plunger,group_952,
major_class_953,01,MC,product_category_sp,
make_953,03,Suzuki,major_class_953,
group_953,07,Carburetor,make_953,
subgroup_953,021,Starter Body,group_953,
major_class_954,01,MC,product_category_sp,
make_954,03,Suzuki,major_class_954,
group_954,07,Carburetor,make_954,
subgroup_954,022,Throttle Valve,group_954,
major_class_955,01,MC,product_category_sp,
make_955,03,Suzuki,major_class_955,
group_955,07,Carburetor,make_955,
subgroup_955,023,Valve Reed,group_955,
major_class_956,01,MC,product_category_sp,
make_956,03,Suzuki,major_class_956,
group_956,07,Carburetor,make_956,
subgroup_956,024,"Valve, Stater",group_956,
major_class_957,01,MC,product_category_sp,
make_957,03,Suzuki,major_class_957,
group_957,08,Damper and Bushing,make_957,
subgroup_957,001,Bushing,group_957,
major_class_958,01,MC,product_category_sp,
make_958,03,Suzuki,major_class_958,
group_958,08,Damper and Bushing,make_958,
subgroup_958,002,Clutch Damper,group_958,
major_class_959,01,MC,product_category_sp,
make_959,03,Suzuki,major_class_959,
group_959,08,Damper and Bushing,make_959,
subgroup_959,003,Damper,group_959,
major_class_960,01,MC,product_category_sp,
make_960,03,Suzuki,major_class_960,
group_960,08,Damper and Bushing,make_960,
subgroup_960,004,Hub Damper,group_960,
major_class_961,01,MC,product_category_sp,
make_961,03,Suzuki,major_class_961,
group_961,09,Electricals,make_961,
subgroup_961,001,Battery,group_961,
major_class_962,01,MC,product_category_sp,
make_962,03,Suzuki,major_class_962,
group_962,09,Electricals,make_962,
subgroup_962,002,Brush Terminal,group_962,
major_class_963,01,MC,product_category_sp,
make_963,03,Suzuki,major_class_963,
group_963,09,Electricals,make_963,
subgroup_963,003,Bulb,group_963,
major_class_964,01,MC,product_category_sp,
make_964,03,Suzuki,major_class_964,
group_964,09,Electricals,make_964,
subgroup_964,004,CDI,group_964,
major_class_965,01,MC,product_category_sp,
make_965,03,Suzuki,major_class_965,
group_965,09,Electricals,make_965,
subgroup_965,005,Charging Coil,group_965,
major_class_966,01,MC,product_category_sp,
make_966,03,Suzuki,major_class_966,
group_966,09,Electricals,make_966,
subgroup_966,006,Coil Pulser,group_966,
major_class_967,01,MC,product_category_sp,
make_967,03,Suzuki,major_class_967,
group_967,09,Electricals,make_967,
subgroup_967,007,Contact Point,group_967,
major_class_968,01,MC,product_category_sp,
